LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 11045, 0, 14.850611136260751, 18.75, 13.887477774955551,
1, 4649, 0, 18.97182189718219, 37.5, 16.28808864265928,
2, 7209, 0, 10.549313358302122, 22.5, 8.962875662934591,
3, 1606, 0, 6.545765877957659, 12.5, 5.645810955961332,
