LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 4649, 0, 18.97182189718219, 37.5, 16.28808864265928,
1, 7209, 0, 10.549313358302122, 22.5, 8.962875662934591,
2, 1606, 0, 6.545765877957659, 12.5, 5.645810955961332,
3, 7209, 0, 21.098626716604244, 45.0, 17.925751325869182,
4, 7209, 0, 21.098626716604244, 45.0, 17.925751325869182,
