LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 138.25884181888847, 0.0799844539448115, 6.583754372328022, 7.974993377483444, 0.16354100445009537, 255.89123867069486,
1, 28.51833740831296, 0.039119804400977995, 3.1687041564792175, 1.9936427209154481, 0.02288620470438652, 253.56521739130434,
2, 28.51833740831296, 0.039119804400977995, 3.1687041564792175, 1.9936427209154481, 0.02288620470438652, 253.56521739130434,
3, 28.51833740831296, 0.039119804400977995, 3.1687041564792175, 1.9936427209154481, 0.02288620470438652, 253.56521739130434,
4, 28.51833740831296, 0.039119804400977995, 3.1687041564792175, 1.9936427209154481, 0.02288620470438652, 253.56521739130434,
5, 18.22078760490639, 0.18592640413169786, 4.0490639122014205, 1.9936427209154481, 0.04577240940877304, 250.88,
6, 33.7765440666204, 0.19986120749479527, 1.8764746703678001, 0.9968213604577241, 0.04577240940877304, 245.8181818181818,
7, 2.0946450809464507, 0.019925280199252802, 4.1892901618929015, 0.49841068022886204, 0.0050858232676414495, 249.1851851851852,
8, 33.7765440666204, 0.39972241498959055, 3.7529493407356003, 0.9968213604577241, 0.09154481881754609, 245.8181818181818,
9, 33.7765440666204, 0.39972241498959055, 3.7529493407356003, 0.9968213604577241, 0.09154481881754609, 245.8181818181818,
10, 14.684703433922996, 1.1987513007284079, 3.263267429760666, 0.9968213604577241, 0.18308963763509217, 241.23076923076923,
11, 22.81188118811881, 1.2673267326732673, 1.2673267326732673, 0.49841068022886204, 0.18308963763509217, 230.4,
12, 1.8181818181818181, 0.1292929292929293, 3.6363636363636362, 0.24920534011443102, 0.020343293070565798, 240.0,
13, 22.81188118811881, 2.5346534653465347, 2.5346534653465347, 0.49841068022886204, 0.36617927527018435, 256.0,
14, 22.81188118811881, 2.5346534653465347, 2.5346534653465347, 0.49841068022886204, 0.36617927527018435, 256.0,
15, 8.668304668304668, 5.660933660933661, 1.9262899262899262, 0.49841068022886204, 0.7323585505403687, 224.0,
16, 4.554079696394687, 2.9146110056925996, 0.5060088551549652, 0.24920534011443102, 0.7323585505403687, 200.0,
17, 1.235223160434258, 0.617611580217129, 2.470446320868516, 0.12460267005721551, 0.08137317228226319, 256.0,
18, 4.554079696394687, 5.829222011385199, 1.0120177103099304, 0.24920534011443102, 1.4647171010807374, 228.57142857142858,
19, 4.554079696394687, 5.829222011385199, 1.0120177103099304, 0.24920534011443102, 1.4647171010807374, 228.57142857142858,
20, 0.04177545691906005, 1.3368146214099217, 0.04177545691906005, 0.0050858232676414495, 0.16274634456452639, 32.0,
