request arrival cycle, request accepted cycle, ptw_idx, npu_idx
586518, 602118, 5, 0
586518, 602118, 6, 0
586518, 602118, 7, 0
586518, 602518, 0, 0
586518, 602518, 1, 0
586518, 602518, 2, 0
586518, 602518, 3, 0
586518, 602518, 4, 0
586518, 602518, 5, 0
586518, 602518, 6, 0
586518, 602518, 7, 0
586518, 602918, 0, 0
586518, 602918, 1, 0
586518, 602918, 2, 0
586518, 602918, 3, 0
586518, 602918, 4, 0
586518, 602918, 5, 0
586518, 602918, 6, 0
586518, 602918, 7, 0
586518, 603318, 0, 0
586518, 603318, 1, 0
586518, 603318, 2, 0
586518, 603318, 3, 0
586518, 603318, 4, 0
586518, 603318, 5, 0
586518, 603318, 6, 0
586518, 603318, 7, 0
586518, 603718, 0, 0
586518, 603718, 1, 0
586518, 603718, 2, 0
586518, 603718, 3, 0
586518, 603718, 4, 0
586518, 603718, 5, 0
586518, 603718, 6, 0
586518, 603718, 7, 0
586518, 604118, 0, 0
586518, 604118, 1, 0
586518, 604118, 2, 0
586518, 604118, 3, 0
586518, 604118, 4, 0
586518, 604118, 5, 0
586518, 604118, 6, 0
586518, 604118, 7, 0
586518, 604518, 0, 0
586518, 604518, 1, 0
586518, 604518, 2, 0
586518, 604518, 3, 0
586518, 604518, 4, 0
586518, 604518, 5, 0
586518, 604518, 6, 0
586518, 604518, 7, 0
586518, 604918, 0, 0
586518, 604918, 1, 0
586518, 604918, 2, 0
586518, 604918, 3, 0
586518, 604918, 4, 0
586518, 604918, 5, 0
586518, 604918, 6, 0
586518, 604918, 7, 0
