LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 7581, 0, 4.199322004963581, 5.261993408203125, 3.9341399060342197,
1, 2589, 0, 5.986113122827346, 14.6484375, 4.99936995967742,
2, 1773, 0, 4.31868654822335, 31.640625, 3.3524655210157612,
3, 3547, 0, 2.8783126585847194, 21.09375, 2.2349770140105076,
4, 10643, 0, 10.232077421779573, 75.0, 7.94658493870403,
