LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 32759, 0, 15.824658872370952, 100.0, 12.360515021459225,
1, 1605239, 0, 15.824185682007476, 100.0, 12.360515021458864,
2, 1202655, 0, 0.1303782048883512, 100.0, 0.0978473581213284,
3, 196351, 0, 0.13037876048504973, 100.0, 0.09784735812133072,
4, 196351, 0, 0.13037876048504973, 100.0, 0.09784735812133072,
