Layer name, IFMAP Height, IFMAP Width, Filter Height, Filter Width, Channels, Num Filter, Strides, Type, IFMAP Base Addr(Absolute), Filter Base Addr(Absolute), Ofmap Base Addr(Absolute),
IB3c_1,28,28,1,1,512,128,1,Conv,0,0,466944,
IB3c_2,28,28,3,3,128,128,1,Conv,466944,466944,567296,
IB3c_3,28,28,1,1,128,512,1,Conv,567296,567296,653824,
IB3d_1,28,28,1,1,512,128,1,Conv,653824,653824,1055232,
IB3d_2,28,28,3,3,128,128,1,Conv,1055232,1055232,1155584,
IB3d_3,28,28,1,1,128,512,1,Conv,1155584,1155584,1242112,

