LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 7581, 0, 21.217626972447565, 26.5869140625, 19.87775952522553,
1, 419749, 0, 92.03937948631206, 93.75, 91.48339450627516,
2, 15965, 0, 10.231756968368305, 75.0, 7.946584938704032,
3, 24835, 0, 9.866116368028992, 72.32142857142857, 7.662778333750313,
4, 12417, 0, 13.155351534187002, 96.42857142857143, 10.217037778333749,
