LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
0, 257.0, 3466.0, 732050, 15.0, 256.0, 7986, 511.0, 3567.0, 99825, -12583.0, -1.0, 100352, -6292.0, -1.0, 7986, 3790.0, 4179.0, 99825,
1, 257.0, 4701.0, 423200, 1.0, 4141.0, 76800, 511.0, 5019.0, 203136, -6292.0, -1.0, 23328, -12583.0, -1.0, 76800, 5179.0, 5972.0, 203136,
2, 257.0, 3133.0, 104544, 1.0, 2917.0, 165888, 511.0, 3483.0, 92928, -6292.0, -1.0, 16224, -18875.0, -1.0, 165888, 3547.0, 3909.0, 92928,
3, 257.0, 5890.0, 209088, 1.0, 5578.0, 221184, 511.0, 6080.0, 108416, -6292.0, -1.0, 32448, -25166.0, -1.0, 221184, 6208.0, 6631.0, 108416,
4, 257.0, 35097.0, 1115136, 1.0, 34849.0, 2359296, 511.0, 35479.0, 1239040, -6292.0, -1.0, 21632, -239074.0, -1.0, 2359296, 30062.0, 36223.0, 1239295,
