LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 96.57651715039577, 1.0216358839050133, 25.54089709762533, 7.974570883661793, 0.6153846153846154, 255.4089709762533,
1, 81.71461672137478, 14.82911759026839, 39.2230160262599, 3.7075651621106167, 6.103472939680521, 255.83879093198993,
2, 29.47392162390753, 46.76853679165492, 26.19904144347336, 2.5785123966942147, 8.78876821192053, 256.0,
3, 33.68041237113402, 35.628865979381445, 17.463917525773194, 5.1570247933884295, 8.78900103313995, 255.69811320754718,
4, 31.430874601877168, 66.49837932297979, 34.923194002085744, 3.43801652892562, 9.868475869396086, 201.11895488477768,
