LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
0, 257.0, 7122.0, 1098075, 1.0, 4047.0, 2541, 511.0, 7332.0, 42350, -18875.0, -1.0, 150528, -6292.0, -1.0, 2541, 7581.0, 7746.0, 42350,
1, 257.0, 884.0, 52900, 157.0, 256.0, 1200, 511.0, 1050.0, 6348, -6292.0, -1.0, 2916, -6292.0, -1.0, 1200, 1294.0, 1318.0, 6348,
2, 257.0, 484.0, 13068, 149.0, 256.0, 2592, 511.0, 654.0, 2904, -6292.0, -1.0, 2028, -6292.0, -1.0, 2592, 886.0, 897.0, 2904,
3, 257.0, 592.0, 26136, 41.0, 256.0, 3456, 511.0, 646.0, 1936, -6292.0, -1.0, 4056, -6292.0, -1.0, 3456, 886.0, 893.0, 1936,
4, 257.0, 520.0, 17424, 113.0, 256.0, 36864, 511.0, 886.0, 30976, -6292.0, -1.0, 2704, -6292.0, -1.0, 36864, 886.0, 1006.0, 30976,
