LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
0, 257.0, 4174.0, 451584, 1.0, 3356.0, 73728, 511.0, 4521.0, 301056, -25166.0, -1.0, 200704, -12583.0, -1.0, 73728, 4649.0, 5824.0, 301056,
1, 257.0, 6827.0, 778752, 1.0, 6024.0, 73728, 511.0, 7017.0, 216320, -12583.0, -1.0, 100352, -12583.0, -1.0, 73728, 7209.0, 8053.0, 216320,
2, 257.0, 1130.0, 53824, 193.0, 256.0, 8192, 511.0, 1478.0, 107648, -6292.0, -1.0, 50176, -6292.0, -1.0, 8192, 1606.0, 2026.0, 107648,
3, 257.0, 6827.0, 778752, 1.0, 6024.0, 147456, 511.0, 7081.0, 432640, -12583.0, -1.0, 100352, -18875.0, -1.0, 147456, 7209.0, 8898.0, 432640,
4, 257.0, 6827.0, 778752, 1.0, 6024.0, 147456, 511.0, 7081.0, 432640, -12583.0, -1.0, 100352, -18875.0, -1.0, 147456, 7209.0, 8898.0, 432640,
