LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 144.8456667985754, 3.0645033636723387, 51.07505606120564, 7.974993377483444, 3.6923076923076925, 255.91539986781228,
1, 93.38040600176522, 33.89232127096205, 78.43954104148278, 7.415130324221233, 9.765711924214006, 255.93088552915768,
2, 33.677699927518724, 53.438994926310706, 26.19376661029234, 5.1570247933884295, 9.58807039852036, 255.89929189614477,
3, 33.677699927518724, 71.25199323508093, 34.92502214705645, 5.15743463403004, 9.375083447245446, 256.0,
4, 34.922483108504856, 73.8855840973326, 34.922483108504856, 6.87603305785124, 21.36714455201645, 45.192784633152996,
