LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 120.0157195145444, 45.44973993450202, 120.0157195145444, 7.975204641182548, 9.868475869396086, 151.02840936636449,
