LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 7209, 0, 21.098626716604244, 45.0, 17.925751325869182,
1, 7209, 0, 21.098626716604244, 45.0, 17.925751325869182,
